name	x	y	z	size
A1	-42.1736831665039	-76.6237182617188	25.7147006988525	0
A2	-48.3768997192383	-70.9325332641602	22.4743843078613	0
A3	-52.6170234680176	-59.3169784545898	34.6916732788086	0
A4	-48.5571479797363	-56.985969543457	45.0619316101074	0
A5	-45.2225112915039	-52.9134902954102	44.0810165405273	0
A6	-41.7212104797363	-33.1682357788086	46.3905868530273	0
A7	-49.6058235168457	-28.3972816467285	54.1005630493164	0
A8	-52.7081184387207	-15.7211303710938	51.0321846008301	0
A9	-41.1187362670898	-17.9603176116943	33.7371597290039	0
A10	-42.7030410766602	-13.2272033691406	32.2951812744141	0
A11	-36.0377044677734	10.3626356124878	2.31230592727661	0
A12	-31.0243740081787	19.7726612091064	-14.2834043502808	0
A13	-33.1376609802246	18.707052230835	-23.7960186004639	0
A14	-22.2825756072998	27.1679420471191	-15.8172330856323	0
A15	-19.5333118438721	36.1372489929199	-22.2198162078857	0
A16	-4.87865257263184	60.4296646118164	0.99960058927536	0
A17	-31.430944442749	-45.3848495483398	-12.1447563171387	0
A18	-40.6797294616699	-29.013463973999	-24.2036018371582	0
A19	-41.2406349182129	-17.4028949737549	-26.4144020080566	0
A20	-35.0326156616211	-1.22702538967133	-46.6144638061523	0
A21	-27.5576725006104	1.6022230386734	-45.7362747192383	0
A22	-22.1382369995117	-5.56618785858154	-28.2135200500488	0
A23	-35.282356262207	-11.9920539855957	-23.5369434356689	0
A24	-36.3321304321289	-14.6454086303711	-20.5030422210693	0
A25	-34.0428428649902	-10.2704277038574	-25.306058883667	0
A26	-18.8351097106934	-5.33400058746338	-30.858362197876	0
A27	-16.9550514221191	-8.0044002532959	-31.4035758972168	0
A28	-19.7682933807373	-13.7930202484131	-34.2348136901855	0
A29	-21.8409748077393	-22.0655174255371	-31.028491973877	0
A30	-28.9828243255615	-30.4043159484863	-12.4781627655029	0
A31	-38.8924255371094	-48.2506675720215	-24.1822261810303	0
A32	-29.1616859436035	-55.2521362304688	-9.0603609085083	0
A33	-32.8575401306152	-45.0682258605957	-11.3267374038696	0
A34	-22.2512264251709	-59.4823722839355	-7.62295913696289	0
A35	-14.1119079589844	-59.7340621948242	-7.86679363250732	0
A36	-1.72488081455231	-70.8897399902344	3.94636726379395	0
A37	-46.393310546875	-63.3369445800781	-8.24512100219727	0
A38	-39.1247634887695	-79.5670318603516	-16.7069320678711	0
A39	-34.7828140258789	-84.4151077270508	-19.2624912261963	0
A40	-35.8466644287109	-88.1720733642578	-19.0713520050049	0
A41	-13.0568256378174	-98.6767730712891	-11.7950944900513	0
A42	-14.7767744064331	-96.5927581787109	-6.8762731552124	0
A43	-11.3997097015381	-99.4026870727539	14.4349851608276	0
A44	-7.4414587020874	-94.8202438354492	14.1841945648193	0
A45	-16.5844020843506	-76.6017150878906	32.1559715270996	0
A46	-14.7237930297852	-72.3756103515625	34.4360580444336	0
A47	-45.544189453125	-61.504711151123	-8.27361583709717	0
A48	-46.1830062866211	-73.2503662109375	-9.62267780303955	0
A49	-45.9310531616211	-75.8362503051758	-7.87567758560181	0
A50	-36.6027450561523	-91.1087493896484	-11.735634803772	0
A51	-16.4631843566895	-104.264686584473	-3.57687616348267	0
A52	-18.6232776641846	-92.8274383544922	17.5515632629395	0
A53	-14.229887008667	-91.0234451293945	26.7166843414307	0
A54	-17.1052436828613	-88.0608978271484	29.1893558502197	0
A55	-21.8784961700439	-87.7951812744141	33.3963203430176	0
A56	-11.8050050735474	-74.2316436767578	51.2621574401855	0
B1	-40.7955932617188	1.5846494436264	30.2489624023438	0
B2	-44.7865180969238	-0.461306869983673	35.9219169616699	0
B3	-52.5483779907227	-9.33574199676514	37.7196617126465	0
B4	-41.8985252380371	-13.715841293335	49.1254539489746	0
B5	-40.9927139282227	-19.1615982055664	60.3543090820312	0
B6	-31.6998958587646	-24.0624446868896	65.6167221069336	0
B7	-26.0932731628418	-25.1095714569092	61.6222839355469	0
B8	-19.6937141418457	-36.8144416809082	69.4233093261719	0
B9	-40.399528503418	0.326045632362366	31.9536476135254	0
B10	-40.9731063842773	0.690851330757141	35.7681274414062	0
B11	-41.9187469482422	5.7890043258667	49.6664772033691	0
B12	-45.7690658569336	-6.06445980072021	50.295524597168	0
B13	-42.8193321228027	-15.4978084564209	61.6020584106445	0
B14	-25.03271484375	-23.2249202728271	71.8346939086914	0
B15	-21.9338207244873	-25.8498477935791	62.8933029174805	0
B16	-7.60190582275391	-38.6065711975098	76.6450042724609	0
B17	-37.861011505127	18.5296020507812	53.4608688354492	0
B18	-40.2207946777344	11.7564420700073	56.4003982543945	0
B19	-22.2880935668945	11.3678741455078	51.3475456237793	0
B20	-41.788459777832	-3.54577565193176	45.6041145324707	0
B21	-9.71434307098389	1.74798226356506	71.7608413696289	0
B22	-7.38015508651733	-5.42486953735352	63.5510559082031	0
B23	-4.7301778793335	-36.0582847595215	70.6776275634766	0
B24	-1.58259463310242	-40.3353996276855	68.4958648681641	0
B25	-27.6823482513428	15.4151439666748	43.2793655395508	0
B26	-25.7640991210938	15.0196380615234	45.570499420166	0
B27	-22.4877853393555	16.0274600982666	56.1565780639648	0
B28	-5.69605207443237	8.04081630706787	69.3616180419922	0
B29	-3.10422658920288	4.51335430145264	64.1003341674805	0
B30	-17.3745536804199	-16.358455657959	66.3554992675781	0
B31	-3.88898205757141	-30.05885887146	57.8591423034668	0
B32	-2.98719596862793	-36.5861778259277	60.0947494506836	0
B33	-21.5564708709717	32.6139793395996	34.9531173706055	0
B34	-22.5174961090088	23.2325706481934	39.9167251586914	0
B35	-14.3255939483643	18.9507064819336	60.6468276977539	0
B36	-3.71466183662415	11.7598657608032	66.1420974731445	0
B37	-3.30706071853638	8.89676570892334	60.5700492858887	0
B38	-5.28628540039062	-25.6524906158447	51.2222595214844	0
B39	-12.2098140716553	-44.8279762268066	33.4576873779297	0
B40	-13.2577266693115	-46.0908813476562	33.4697952270508	0
B41	-21.045503616333	31.5635414123535	36.2605094909668	0
B42	-4.96723175048828	50.1770210266113	17.3365688323975	0
B43	-4.89122152328491	17.0402565002441	55.424388885498	0
B44	-5.35480976104736	12.4490127563477	55.4018173217773	0
B45	-8.98172950744629	12.7140464782715	38.0684127807617	0
B46	-1.83057880401611	-40.3492240905762	27.1397895812988	0
B47	-4.26790142059326	-42.8248291015625	23.3444881439209	0
B48	-9.45426845550537	-49.8496780395508	31.6221675872803	0
B49	-4.97077465057373	57.9858589172363	16.2549724578857	0
B50	-6.42027378082275	52.7796325683594	14.9978361129761	0
B51	-10.4329051971436	38.1548728942871	20.992639541626	0
B52	-8.67397117614746	18.8744316101074	37.9055786132812	0
B53	-10.3994960784912	17.4361381530762	35.9177169799805	0
B54	-2.50373291969299	-44.7535018920898	17.7333526611328	0
B55	-4.2955117225647	-45.5186157226562	19.9617500305176	0
B56	-1.31080079078674	-51.024040222168	24.4715099334717	0
B57	-7.00221157073975	67.1182708740234	2.0950448513031	0
B58	-4.14856481552124	60.2292060852051	5.30923891067505	0
B59	-10.9679794311523	35.2986030578613	21.5727043151855	0
B60	-9.47447681427002	23.758996963501	31.8833427429199	0
B61	-4.25291538238525	-32.0731201171875	11.0766124725342	0
B62	0.963304340839386	-36.9591522216797	7.45546865463257	0
B63	-12.2934513092041	-70.4116058349609	4.27474880218506	0
B64	-14.0853271484375	-72.8583450317383	4.31833553314209	0
