name	x	y	z	size
C1	-30.3367099761963	33.1576309204102	40.4597244262695	0
C2	-44.2837524414062	34.3560104370117	26.360034942627	0
C3	-56.0574150085449	20.7896499633789	20.1491546630859	0
C4	-55.2577438354492	12.4227924346924	8.3610782623291	0
D1	-33.9542427062988	-3.67561197280884	-46.8211250305176	0
D2	-43.0150527954102	0.65819787979126	-39.0306701660156	0
D3	-45.2082939147949	-1.31472420692444	-37.7206001281738	0
D4	-52.0258598327637	-5.50977230072021	-33.8918151855469	0
D5	-63.4731063842773	-14.0865039825439	-24.4210910797119	0
D6	-65.1615753173828	-13.7549362182617	-18.361515045166	0
E1	-19.3384494781494	-24.7336349487305	-25.9933834075928	0
E2	-40.0836067199707	-22.0341739654541	-24.0166893005371	0
E3	-48.3679008483887	-25.5716400146484	-33.1986465454102	0
E4	-57.8087539672852	-27.1804809570312	-32.2203750610352	0
E5	-56.1524658203125	-23.1689262390137	-28.0669746398926	0
E6	-60.0894966125488	-19.1415119171143	-26.7691841125488	0
F1	-31.8282508850098	-65.8159942626953	-18.1894989013672	0
F2	-42.1410903930664	-48.7767677307129	-19.6810417175293	0
F3	-55.5960807800293	-46.2451553344727	-25.8406028747559	0
F4	-58.344352722168	-31.151159286499	-29.0073547363281	0
F5	-64.7695770263672	-36.2123794555664	-17.8297958374023	0
F6	-67.4395980834961	-34.2696762084961	-13.9936246871948	0
G01	-60.5385322570801	-54.6748733520508	17.6536102294922	0
G02	-64.8668365478516	-47.4729804992676	13.5687589645386	0
G03	-59.8637809753418	-37.3458633422852	3.07071924209595	0
G04	-65.8240585327148	-31.5821647644043	-0.102818191051483	0
G05	-67.7668609619141	-21.8246250152588	-12.8831052780151	0
G06	-62.6374931335449	-52.2205123901367	21.6704978942871	0
G07	-65.8771133422852	-41.335075378418	15.2323637008667	0
G08	-67.9910659790039	-37.6356391906738	9.81362342834473	0
G09	-68.5995712280273	-28.6958312988281	4.76340389251709	0
G10	-65.8643417358398	-20.7129745483398	-2.75661516189575	0
J1	-16.7855091094971	67.5635833740234	-3.14660048484802	0
J2	-3.85091781616211	63.8313674926758	-1.40963912010193	0
J3	-8.31119441986084	56.8766670227051	7.24767446517944	0
J4	-11.4351406097412	29.2651920318604	25.5930862426758	0
K1	-30.2161064147949	-7.62389755249023	-26.8814811706543	0
K2	-34.2817344665527	-12.1863584518433	-24.1129112243652	0
K3	-36.7561149597168	-20.242359161377	-18.4612789154053	0
K4	-38.0316886901855	-23.4570426940918	-16.5573616027832	0
K5	-38.7964096069336	-27.6822929382324	-14.1773433685303	0
K6	-31.2798366546631	-31.6660213470459	-12.2691707611084	0
K7	-23.2463760375977	-32.3818092346191	-9.41812419891357	0
K8	-15.4492139816284	-34.8176498413086	-12.5846920013428	0
L1	-43.0325698852539	1.05053925514221	-38.6118354797363	0
L2	-42.4662094116211	-0.511120140552521	-42.8524284362793	0
L3	-39.2303123474121	-11.8926630020142	-30.8974418640137	0
L4	-34.3476333618164	-32.5273284912109	-17.995059967041	0
L5	-30.9186553955078	-50.4349937438965	-8.26037120819092	0
L6	-27.5968933105469	-52.549560546875	-7.49705648422241	0
M1	-39.1296615600586	-89.1656494140625	-15.0624370574951	0
M2	-22.2075595855713	-83.786979675293	-13.3163433074951	0
M3	-20.1964530944824	-86.9592590332031	-9.63908767700195	0
M4	-19.8860187530518	-72.8889617919922	-12.5772399902344	0
M5	-17.5331535339355	-71.0965805053711	-13.3432035446167	0
M6	-11.7002811431885	-71.4049301147461	-11.3978586196899	0
O01	-16.7279281616211	-74.5655059814453	26.9845218658447	0
O02	-4.01083374023438	-58.4513359069824	25.2417259216309	0
O03	-19.4191703796387	-64.8930969238281	21.7893028259277	0
O04	-3.6519923210144	-47.5247192382812	16.1058692932129	0
O05	-1.54924833774567	-45.1346855163574	14.3644590377808	0
O06	-12.4861812591553	-79.5227966308594	31.2145881652832	0
O07	-11.0438203811646	-91.2920379638672	4.19078207015991	0
O08	-11.1788997650146	-82.6084518432617	4.88159036636353	0
O09	-4.8985710144043	-66.7041778564453	5.26521348953247	0
O10	-4.275803565979	-65.1811065673828	0.804891586303711	0
